Date,Open,High,Low,Volume,Close
2016-02-15,407.5679931640625,410.3810119628906,397.7489929199219,74070496.0,400.18499755859375
2016-02-16,401.4320068359375,408.9450073242188,401.4320068359375,73093104.0,407.4880065917969
2016-02-17,407.6560059,421.1669922,406.7839965820313,83193600.0,416.3219909667969
2016-02-18,416.5719909667969,425.9960021972656,415.6380004882813,76752600.0,422.37298583984375
2016-02-19,422.7300109863281,423.1040039,417.6040039,55711300.0,420.7850036621094
2016-02-20,421.60101318359375,441.9840087890625,421.60101318359375,93992096.0,437.16400146484375
2016-02-21,437.7730102539063,448.0459899902344,429.0769958496094,89820704.0,438.7980041503906
2016-02-22,438.9890137,439.0450134277344,432.9169922,85385200.0,437.74798583984375
2016-02-23,438.2550048828125,439.8580017089844,417.8210144042969,85244896.0,420.7359924316406
2016-02-24,420.95599365234375,425.5499877929688,413.9070129394531,67743696.0,424.9549865722656
2016-02-25,425.0369873046875,427.7189941,420.4150085449219,70798000.0,424.54400634765625
2016-02-26,424.6289978027344,432.1520080566406,421.6199951171875,61486000.0,432.1520080566406
2016-02-27,432.8389892578125,434.2309875488281,428.1029968261719,41893600.0,432.5190124511719
2016-02-28,432.5710144042969,435.6830139160156,423.8200073242188,53033400.0,433.5039978027344
2016-02-29,433.4379883,441.5069885253906,431.6929931640625,60694700.0,437.6969909667969
2016-03-01,437.9169922,439.6530151367188,432.3190002441406,74895800.0,435.12298583984375
2016-03-02,435.1310119628906,435.9169922,423.9890137,74955296.0,423.9890137
2016-03-03,423.9119873046875,425.37298583984375,419.4110107421875,100484000.0,421.6510009765625
2016-03-04,421.83599853515625,425.1780090332031,410.9389953613281,90856096.0,410.9389953613281
2016-03-05,410.7810059,411.2569885253906,394.0350036621094,135384992.0,400.5700073242188
2016-03-06,400.5249938964844,411.9070129394531,395.7780151367188,91212496.0,407.7070007324219
2016-03-07,407.7569885253906,415.9169922,406.3089904785156,85762400.0,414.3210144042969
2016-03-08,414.4649963378906,416.2430114746094,411.0939941,70311696.0,413.9719848632813
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,70012304.0,414.8599853515625
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,81022896.0,417.1310119628906
2016-03-11,417.2380065917969,423.9259948730469,417.0130004882813,73969696.0,421.6900024414063
2016-03-12,421.6050109863281,421.7950134277344,410.0939941,92712896.0,411.6239929199219
2016-03-13,411.6480102539063,416.6040039,411.6419982910156,74322800.0,414.0650024414063
2016-03-14,414.2009887695313,416.6839904785156,414.2009887695313,95259400.0,416.4379883
2016-03-15,416.3880004882813,418.1310119628906,414.9849853515625,66781700.0,416.8299865722656
2016-03-16,416.8880004882813,417.6860046386719,415.9119873046875,65185800.0,417.0109863
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,83528600.0,420.6210021972656
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,104940000.0,409.5480041503906
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,58423000.0,410.4440002441406
2016-03-20,410.4010009765625,414.625,410.4010009765625,45947900.0,413.7550048828125
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,61655400.0,413.3070068359375
2016-03-22,413.1319885253906,418.375,412.5310059,66813300.0,418.0889892578125
2016-03-23,418.1610107421875,419.26800537109375,417.3640137,61444200.0,418.0409851074219
2016-03-24,418.4240112304688,418.6799926757813,415.4859924316406,68346704.0,416.3940124511719
2016-03-25,416.5079956054688,418.0799865722656,415.5580139160156,52560000.0,417.177002
2016-03-26,417.3649902,418.9869995117188,416.2590026855469,44650400.0,417.9450073242188
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,71229400.0,426.7650146484375
2016-03-28,426.5480041503906,426.8569946289063,423.2929992675781,68522800.0,424.2309875488281
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,75411504.0,416.5159912109375
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,66034100.0,414.8160095214844
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,60215200.0,416.7290039
2016-04-01,416.7600098,418.1730041503906,415.83099365234375,51235700.0,417.9599914550781
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,45681200.0,420.87298583984375
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,38053700.0,420.9039916992188
2016-04-04,421.2990112304688,422.3429870605469,419.60101318359375,50634300.0,421.4440002441406
2016-04-05,421.0169982910156,424.2569885253906,420.6140137,60718000.0,424.0299987792969
2016-04-06,424.2839965820313,424.5270080566406,422.7290039,59091000.0,423.4129943847656
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,57858600.0,422.7449951171875
2016-04-08,422.9070129394531,425.3609924316406,419.6350098,63454700.0,420.3489990234375
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,49792700.0,419.4110107421875
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,73478600.0,421.5639953613281
2016-04-11,421.87200927734375,422.7390137,420.5329895019531,50747500.0,422.4830017089844
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,70728800.0,425.1900024414063
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,69060400.0,423.7340087890625
2016-04-14,423.93499755859375,425.3710021972656,423.0130004882813,45281000.0,424.2820129394531
2016-04-15,424.427002,429.9280090332031,424.427002,54801500.0,429.7130126953125
2016-04-16,429.5750122070313,432.625,428.9840087890625,39392800.0,430.5719909667969
2016-04-17,430.6359863,431.3710021972656,426.0790100097656,52125900.0,427.3989868164063
2016-04-18,427.6109924316406,429.2739868164063,427.08599853515625,55670900.0,428.5910034179688
2016-04-19,428.7030029296875,436.0199890136719,428.1040039,52810500.0,435.5090026855469
2016-04-20,435.3240051269531,443.0539855957031,434.4060059,72890096.0,441.3890075683594
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,68204704.0,449.4249877929688
2016-04-22,449.6879883,449.80999755859375,444.1499938964844,58804400.0,445.7369995117188
2016-04-23,445.8609924316406,450.2820129394531,444.33099365234375,50485400.0,450.2820129394531
2016-04-24,450.55999755859375,460.1459961,448.9280090332031,68198400.0,458.5549926757813
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,87091800.0,461.4259948730469
2016-04-26,461.6480102539063,467.9649963378906,461.6210021972656,78971904.0,466.0889892578125
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,93564896.0,444.6870117
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,74064704.0,449.0109863
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,49258500.0,455.0969848632813
2016-04-30,455.1780090332031,455.5870056152344,447.6969909667969,69322600.0,448.3179931640625
2016-05-01,448.4840087890625,452.4790039,447.927002,40660100.0,451.875
2016-05-02,451.9330139160156,452.4450073242188,441.7760009765625,92127000.0,444.66900634765625
2016-05-03,444.72698974609375,451.0969848632813,442.6170043945313,59366400.0,450.3039855957031
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,50407300.0,446.7219848632813
2016-05-05,446.71099853515625,448.5060119628906,445.8829956054688,50440800.0,447.97601318359375
2016-05-06,447.9419860839844,461.375,447.0679931640625,72796800.0,459.6029968261719
2016-05-07,459.6390075683594,460.6749877929688,457.3240051269531,38364500.0,458.5360107421875
2016-05-08,458.4289855957031,459.4169922,455.9830017089844,40315000.0,458.5480041503906
2016-05-09,458.20599365234375,462.4809875488281,456.5310059,55493100.0,460.4830017089844
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,58956100.0,450.8949890136719
2016-05-11,450.8640137,454.5759887695313,450.8640137,50605200.0,452.7279968261719
2016-05-12,452.4469909667969,454.9490051269531,449.25,59849300.0,454.7659912109375
2016-05-13,454.8500061035156,457.0549926757813,453.4530029296875,60845000.0,455.6700134277344
2016-05-14,455.822998,456.83599853515625,454.7860107421875,37209000.0,455.6709899902344
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,28514000.0,457.5679931640625
2016-05-16,457.58599853515625,458.2000122070313,452.9450073242188,59171500.0,454.1629943847656
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,64100300.0,453.7829895019531
2016-05-18,453.6910095214844,455.99798583984375,453.2990112304688,86850096.0,454.6189880371094
2016-05-19,454.5239868164063,454.6329956054688,438.7149963378906,96027400.0,438.7149963378906
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,81987904.0,442.6759948730469
2016-05-21,442.9660034179688,443.7780151367188,441.70599365234375,42762300.0,443.1879883
2016-05-22,443.2179870605469,443.427002,439.0350036621094,39657600.0,439.322998
2016-05-23,439.3479919433594,444.3450012207031,438.822998,50582500.0,444.1549987792969
2016-05-24,444.2909851074219,447.1000061035156,443.9299926757813,65783100.0,445.9809875488281
2016-05-25,446.0620117,450.2980041503906,446.0620117,65231000.0,449.5989990234375
2016-05-26,449.6719970703125,453.6440124511719,447.8959961,65203800.0,453.3840026855469
2016-05-27,453.5209961,478.1489868164063,453.5209961,164780992.0,473.4639892578125
2016-05-28,473.0289916992188,533.4730224609375,472.6990051269531,181199008.0,530.0399780273438
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,148736992.0,526.2329711914062
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,87958704.0,533.8640137
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,138450000.0,531.3859863
2016-06-01,531.1069946289062,543.0800170898438,525.6359863,86061800.0,536.9199829101562
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,60378200.0,537.9719848632812
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,122020000.0,569.1939697265625
2016-06-04,569.7050170898438,590.1320190429688,564.2379760742188,94925296.0,572.7269897460938
2016-06-05,573.3079833984375,582.8079833984375,569.1779785,68874096.0,574.9769897460938
2016-06-06,574.6019897460938,586.4699707,574.6019897460938,72138896.0,585.5369873046875
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,107770000.0,576.5969848632812
2016-06-08,577.1669922,582.8389892578125,573.1300048828125,80265800.0,581.6450195
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,71301000.0,574.6300048828125
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,66991900.0,577.4699707
2016-06-11,578.6740112304688,607.1160278320312,578.6740112304688,82357000.0,606.7269897460938
2016-06-12,609.6840209960938,684.8439941,607.0390014648438,277084992.0,672.7839965820312
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,243295008.0,704.3759766
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,186694000.0,685.5590209960938
2016-06-15,685.6849975585938,696.3029785,672.5609741210938,99223800.0,694.4689941
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,271633984.0,766.3079833984375
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,363320992.0,748.9089965820312
2016-06-18,748.7559814453125,777.9899902,733.9290161132812,252718000.0,756.2269897460938
2016-06-19,756.6879883,766.6209716796875,745.6279907226562,136184992.0,763.7810059
2016-06-20,763.927002,764.0839844,732.7269897460938,174511008.0,737.2260131835938
2016-06-21,735.8829956054688,735.8829956054688,639.0700073242188,309944000.0,666.6519775390625
2016-06-22,665.9149780273438,678.6699829101562,587.4829711914062,266392992.0,596.1160278320312
2016-06-23,597.4429931640625,629.3270263671875,558.1389770507812,253462000.0,623.9769897460938
2016-06-24,625.5750122070312,681.7269897460938,625.2719727,224316992.0,665.2990112304688
2016-06-25,665.2810059,691.7310180664062,646.5590209960938,126656000.0,665.1229858398438
2016-06-26,665.9310302734375,665.9799805,616.9340209960938,109225000.0,629.3670043945312
2016-06-27,629.3489990234375,655.2750244140625,620.5239868164062,122134000.0,655.2750244140625
2016-06-28,658.1019897460938,659.2479858398438,637.7730102539062,138384992.0,647.0009766
2016-06-29,644.1220092773438,644.6820068359375,628.2839965820312,142456000.0,639.8900146484375
2016-06-30,640.5910034179688,675.4030151367188,636.6079711914062,138980000.0,673.3369750976562
2016-07-01,672.5150146484375,686.1539916992188,669.5939941,134431008.0,676.2960205078125
2016-07-02,676.7340087890625,703.7020263671875,676.3989868164062,112354000.0,703.7020263671875
2016-07-03,704.9680176,704.9680176,649.0089721679688,129512000.0,658.6640014648438
2016-07-04,658.8040161132812,683.6619873046875,650.5079956054688,92008400.0,683.6619873046875
2016-07-05,683.2089844,683.4910278320312,665.0659790039062,130476000.0,670.6270141601562
2016-07-06,670.4180297851562,681.8980102539062,670.4180297851562,134960992.0,677.3309936523438
2016-07-07,678.0900268554688,682.4320068359375,611.8339844,258091008.0,640.5620117
2016-07-08,640.6879883,666.7069702148438,636.4669799804688,141970000.0,666.5230102539062
2016-07-09,666.3839721679688,666.3839721679688,633.3989868164062,180536000.0,650.9600219726562
2016-07-10,650.5989990234375,652.2940063476562,641.2639770507812,102532000.0,649.3599853515625
2016-07-11,648.4840087890625,659.6290283203125,644.9799805,107910000.0,647.6589965820312
2016-07-12,648.2830200195312,675.2589721679688,646.7789916992188,138172992.0,664.5510254
2016-07-13,664.7969970703125,668.7000122070312,654.4680176,131449000.0,654.4680176
2016-07-14,652.9229736328125,662.9019775390625,652.9229736328125,98511400.0,658.0780029296875
2016-07-15,659.1710205078125,667.0770263671875,659.0399780273438,81673104.0,663.2550048828125
2016-07-16,663.7810059,666.4600219726562,659.3339844,50330200.0,660.7670288085938
2016-07-17,661.9929809570312,682.3649902,661.9929809570312,74407904.0,679.4589844
2016-07-18,679.8090209960938,681.5549926757812,668.625,69465000.0,673.1060180664062
2016-07-19,672.7379760742188,673.2769775390625,667.6320190429688,61203300.0,672.8640137
2016-07-20,672.8060302734375,672.9290161132812,663.3599853515625,94636400.0,665.6849975585938
2016-07-21,665.2280273,666.2189941,660.4149780273438,60491800.0,665.0120239257812
2016-07-22,664.9219970703125,666.5830078,646.7219848632812,134169000.0,650.6190185546875
2016-07-23,650.7260131835938,656.3660278320312,648.5239868164062,69532200.0,655.5560302734375
2016-07-24,655.4099731445312,663.1099853515625,652.7930297851562,118184000.0,661.2849731445312
2016-07-25,661.2630004882812,661.8280029296875,653.3950195,78176496.0,654.0969848632812
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,225135008.0,651.7839965820312
2016-07-27,651.6270141601562,657.4559936523438,648.4470215,147460992.0,654.3519897460938
2016-07-28,654.4920043945312,657.5949707,654.4920043945312,86428400.0,655.0349731445312
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,60703500.0,656.9920043945312
2016-07-30,657.0120239257812,658.2230224609375,654.2089844,38456100.0,655.0469970703125
2016-07-31,655.0999755859375,655.2849731445312,624.3649902,110818000.0,624.6810302734375
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,121887000.0,606.2719727
2016-08-02,606.3969727,612.8480224609375,531.3339844,330932992.0,547.4650268554688
2016-08-03,548.6560059,573.3599853515625,541.5469970703125,207982000.0,566.3549805
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,125292000.0,578.2890014648438
2016-08-05,578.2810059,578.2810059,569.9819946289062,66127900.0,575.0430297851562
2016-08-06,575.0300293,588.3959961,569.4689941,80797296.0,587.7780151367188
2016-08-07,587.7709961,597.5130004882812,586.8159790039062,82398400.0,592.6900024414062
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,61194100.0,591.0540161132812
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,92228096.0,587.8010254
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,102905000.0,592.1030273
2016-08-11,592.1240234,597.5419922,589.1199951171875,74514400.0,589.1199951171875
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,69218000.0,587.5590209960938
2016-08-13,587.3569946289062,589.7739868164062,584.9790039,43563000.0,585.5880126953125
2016-08-14,585.5889892578125,585.6660156,564.7810059,60851100.0,570.4730224609375
2016-08-15,570.4940185546875,573.5800170898438,563.2399902,57262300.0,567.2399902
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,58405200.0,577.4390258789062
2016-08-17,577.7609863,580.8939819335938,571.4299926757812,54443000.0,573.2160034179688
2016-08-18,573.7069702148438,577.7919922,573.4299926757812,59896600.0,574.3179931640625
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,50631600.0,575.6300048828125
2016-08-20,576.0839844,582.8179931640625,575.4569702148438,45301400.0,581.6970215
2016-08-21,581.9390258789062,584.1580200195312,580.2180176,38299400.0,581.3079833984375
2016-08-22,581.3109741210938,588.447998,580.5939941,72844000.0,586.7529907226562
2016-08-23,586.7709961,589.4739990234375,581.6339721679688,85349200.0,583.4149780273438
2016-08-24,583.4119873046875,583.5900268554688,579.8549805,56328200.0,580.1820068359375
2016-08-25,580.1799926757812,580.4509887695312,575.1669922,136130000.0,577.7609863
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,48856800.0,579.6510009765625
2016-08-27,579.4520263671875,579.8449707,568.6300048828125,59698300.0,569.9470215
2016-08-28,569.8300170898438,574.0380249023438,569.7399902,86301600.0,573.9119873046875
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,110398000.0,574.1069946289062
2016-08-30,574.1140137,578.3569946289062,574.1140137,70342400.0,577.5029907226562
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,75840896.0,575.4719848632812
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,76923400.0,572.3029785
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,79910800.0,575.5369873046875
2016-09-03,575.5549926757812,599.5,574.0560302734375,159014000.0,598.2119750976562
2016-09-04,598.5900268554688,611.8369750976562,596.8480224609375,97942896.0,608.6339721679688
2016-09-05,608.9899902,609.0549926757812,602.2420043945312,82446800.0,606.5900268554688
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,78529104.0,610.4359741210938
2016-09-07,610.572998,614.5449829101562,608.5130004882812,75032400.0,614.5440063476562
2016-09-08,614.6350098,628.7700195,613.8439941,86713000.0,626.3159790039062
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,64550200.0,622.8610229492188
2016-09-10,622.927002,625.0949707,622.3950195,45016800.0,623.5089721679688
2016-09-11,623.4240112304688,628.8179931640625,600.5059814453125,73610800.0,606.7189941
2016-09-12,607.0050048828125,608.4589844,605.4110107421875,72812304.0,608.2429809570312
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,86920600.0,609.2410278320312
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,47877700.0,610.6840209960938
2016-09-15,610.5880126953125,611.0859985351562,607.1550293,59464600.0,607.1550293
2016-09-16,607.2459716796875,609.2609863,606.7349853515625,64963400.0,606.9730224609375
2016-09-17,607.2180176,607.8599853515625,605.1920166015625,37140300.0,605.9840087890625
2016-09-18,606.2830200195312,610.1580200195312,605.8560180664062,48679400.0,609.8740234
2016-09-19,609.8709716796875,610.9320068359375,608.2700195,54796400.0,609.2269897460938
2016-09-20,609.2540283203125,609.5250244140625,607.9379883,72710896.0,608.3120117
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,82776200.0,597.1489868164062
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,67085300.0,596.2979736328125
2016-09-23,596.1989746,603.2050170898438,595.7860107421875,51067000.0,602.8419799804688
2016-09-24,602.9609985351562,604.5800170898438,602.0449829101562,35359500.0,602.625
2016-09-25,602.7490234,603.3809814453125,599.7109985351562,33977800.0,600.8259887695312
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,59153800.0,608.0430297851562
2016-09-27,608.0219727,608.2479858398438,604.1099853515625,49422400.0,606.1660156
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,48722600.0,604.7280273
2016-09-29,605.0189819335938,606.8239746,604.8480224609375,55658600.0,605.6929931640625
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,56122400.0,609.7349853515625
2016-10-01,609.9290161132812,615.2369995117188,609.9290161132812,56357000.0,613.9829711914062
2016-10-02,613.947998,614.0050048828125,609.6820068359375,39249800.0,610.8920288085938
2016-10-03,610.9680176,612.5679931640625,610.4550170898438,46798300.0,612.1329956054688
2016-10-04,612.052002,612.0540161132812,609.4790039,49801600.0,610.2039794921875
2016-10-05,610.2180176,613.8140258789062,609.6170043945312,68077504.0,612.5109863
2016-10-06,612.4699707,613.8189697265625,611.4689941,56812100.0,613.0209961
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,64071400.0,617.1209716796875
2016-10-08,617.3410034179688,619.8489990234375,617.3410034179688,42345900.0,619.1079711914062
2016-10-09,619.1719970703125,619.197998,616.6069946289062,39243400.0,616.7520141601562
2016-10-10,616.8220215,621.3179931640625,616.1970215,67481104.0,618.9940185546875
2016-10-11,619.2379760742188,642.0800170898438,618.5,103590000.0,641.0720215
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,92370200.0,636.1920166015625
2016-10-13,636.0300293,638.8330078,635.0289916992188,61620700.0,636.7860107421875
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,58144600.0,640.3779907226562
2016-10-15,640.3109741210938,642.1019897460938,637.3900146484375,39035400.0,638.6459961
2016-10-16,639.0830078,642.8980102539062,638.9010009765625,40298100.0,641.6309814453125
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,58063600.0,639.1929931640625
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,65546700.0,637.9600219726562
2016-10-19,638.1339721679688,638.8740234,628.0130004882812,69381696.0,630.5200195
2016-10-20,630.6630249023438,631.9169922,628.2579956054688,56957300.0,630.8569946289062
2016-10-21,630.8250122070312,634.0939941,630.6939697265625,55951000.0,632.8280029296875
2016-10-22,633.1359863,658.1970215,632.8499755859375,78556496.0,657.2940063476562
2016-10-23,657.6209716796875,661.1290283203125,653.8859863,54474600.0,657.0709838867188
2016-10-24,657.1610107421875,657.2520141601562,652.5949707,62218200.0,653.7609863
2016-10-25,654.0020141601562,664.4240112304688,653.697998,90378800.0,657.5880126953125
2016-10-26,657.6779785,679.7280273,657.6779785,88877104.0,678.3040161132812
2016-10-27,678.2139892578125,688.5939941,678.0399780273438,96105296.0,688.3129883
2016-10-28,688.0,690.4439697265625,684.1619873046875,81145504.0,689.6510009765625
2016-10-29,690.2890014648438,720.4019775390625,690.052002,134760992.0,714.4790039
2016-10-30,714.1179809570312,714.1179809570312,696.4749755859375,100665000.0,701.8640137
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,97064400.0,700.9719848632812
2016-11-01,701.3369750976562,736.4520263671875,701.3369750976562,130527000.0,729.7930297851562
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,84865200.0,740.8289794921875
2016-11-03,742.3460083007812,745.7730102539062,678.1560059,172808000.0,688.7000122070312
2016-11-04,689.1240234,706.9299926757812,685.5629883,99907696.0,703.2349853515625
2016-11-05,703.5250244140625,707.5100098,697.7390137,53752300.0,703.4180297851562
2016-11-06,703.8120117,714.2579956054688,699.5599975585938,59902200.0,711.5219727
2016-11-07,710.7360229492188,710.7360229492188,699.9030151367188,65047100.0,703.1309814453125
2016-11-08,703.0889892578125,712.9869995117188,702.3900146484375,79660800.0,709.8480224609375
2016-11-09,709.8250122070312,740.0460205078125,708.6099853515625,132429000.0,723.2730102539062
2016-11-10,722.8439941,723.0180053710938,711.2100219726562,68807800.0,715.5339965820312
2016-11-11,715.5549926757812,718.3179931640625,714.4099731445312,63119700.0,716.4110107421875
2016-11-12,716.7520141601562,717.1480102539062,704.0349731445312,64622500.0,705.0540161132812
2016-11-13,705.1959838867188,705.2570190429688,687.3150024414062,80318096.0,702.0310059
2016-11-14,701.9970092773438,706.2839965820312,699.8079833984375,62993000.0,705.0209961
2016-11-15,705.7940063476562,715.7180176,705.2600098,72038496.0,711.6190185546875
2016-11-16,711.1669922,747.6149902,709.0390014648438,141294000.0,744.197998
2016-11-17,744.8759766,755.6450195,739.5109863,108579000.0,740.9769897460938
2016-11-18,740.7050170898438,752.8820190429688,736.8900146484375,87363104.0,751.5850219726562
2016-11-19,751.8330078,756.2369995117188,744.4669799804688,110608000.0,751.6160278320312
2016-11-20,751.8790283203125,755.4799805,717.9439697265625,154116000.0,731.0260009765625
2016-11-21,731.2650146484375,741.7219848632812,730.5100098,60802400.0,739.2479858398438
2016-11-22,739.6430053710938,753.8699951171875,736.5269775390625,129906000.0,751.3469848632812
2016-11-23,751.7410278320312,752.25,738.9240112304688,76543800.0,744.5939941
2016-11-24,744.6199951171875,746.8319702148438,733.4899902,85919296.0,740.2890014648438
2016-11-25,740.4420166015625,741.6489868164062,734.5910034179688,67807600.0,741.6489868164062
2016-11-26,741.5109863,742.2139892578125,729.625,54962700.0,735.3820190429688
2016-11-27,735.4370117,739.0180053710938,731.0850219726562,52601800.0,732.0349731445312
2016-11-28,732.4840087890625,738.0059814453125,732.4840087890625,61888600.0,735.8129883
2016-11-29,736.3289794921875,737.4710083007812,734.5590209960938,68511104.0,735.6040039
2016-11-30,736.2839965820312,747.9290161132812,736.2650146484375,84070800.0,745.6909790039062
2016-12-01,746.0460205078125,758.2750244140625,746.0460205078125,80461904.0,756.7739868164062
2016-12-02,757.5449829101562,781.2960205078125,757.5449829101562,127605000.0,777.9439697265625
2016-12-03,778.2479858398438,778.2479858398438,764.8560180664062,69547296.0,771.1550293
2016-12-04,771.6380004882812,773.8720092773438,768.1610107421875,60557900.0,773.8720092773438
2016-12-05,773.3939819335938,773.4680176,751.7130126953125,106363000.0,758.7000122070312
2016-12-06,758.7199707,765.6220092773438,758.7199707,116218000.0,764.2239990234375
2016-12-07,764.2109985351562,771.5430297851562,759.75,96426096.0,768.1320190429688
2016-12-08,768.0759887695312,774.697998,765.9459838867188,80111904.0,770.8099975585938
2016-12-09,769.9439697265625,774.5280151367188,769.6489868164062,68705296.0,772.7940063476562
2016-12-10,773.0230102539062,777.0919799804688,772.9099731445312,53843100.0,774.6500244140625
2016-12-11,774.7520141601562,774.7979736328125,765.4119873046875,57313400.0,769.7310180664062
2016-12-12,770.0399780273438,781.9219970703125,770.0399780273438,76571000.0,780.0869750976562
2016-12-13,780.6469727,788.4600219726562,777.9619750976562,81645600.0,780.5560302734375
2016-12-14,780.0050048828125,782.0339965820312,776.8389892578125,75979000.0,781.4810180664062
2016-12-15,780.0700073242188,781.4349975585938,777.802002,81580096.0,778.0880126953125
2016-12-16,778.9630126953125,785.0319824,778.9630126953125,83608200.0,784.9069824
2016-12-17,785.1660156,792.5089721679688,784.8640137,78989800.0,790.8289794921875
2016-12-18,791.0079956054688,794.7369995117188,788.0260009765625,60524400.0,790.5300293
2016-12-19,790.6920166015625,793.6110229492188,790.3200073242188,74886400.0,792.7139892578125
2016-12-20,792.2470092773438,801.3369750976562,791.4970092773438,99629296.0,800.8759766
2016-12-21,800.6439819335938,834.2810059,799.4050293,155576000.0,834.2810059
2016-12-22,834.1799926757812,875.7819824,834.1489868164062,200027008.0,864.5399780273438
2016-12-23,864.8880004882812,925.1170043945312,864.677002,275564000.0,921.9840087890624
2016-12-24,922.1799926757812,923.4790039,886.3350219726562,137727008.0,898.8220215
2016-12-25,899.6519775390625,899.6519775390625,862.4240112304688,143664992.0,896.1829833984375
2016-12-26,896.9050293,913.1840209960938,896.8980102539062,123771000.0,907.6099853515624
2016-12-27,908.3540039,940.0479736328124,904.2550048828124,167308000.0,933.197998
2016-12-28,934.8309936523438,975.9210205078124,934.8309936523438,236630000.0,975.9210205078124
2016-12-29,975.125,979.3969727,954.5029907226562,199320000.0,973.4970092773438
2016-12-30,972.5349731445312,972.5349731445312,934.8330078,187474000.0,961.2379760742188
2016-12-31,960.6270141601562,963.7429809570312,947.2360229492188,99135104.0,963.7429809570312
2017-01-01,963.6580200195312,1003.0800170898438,958.6989746,147775008.0,998.3250122070312
2017-01-02,998.6170043945312,1031.3900146484375,996.7020263671876,222184992.0,1021.75
